id,name,disposition,period,duration,depth,prad,teq
10797460,K00752.01,1,9.488035570,2.95750,615.8,2.26,793.0
10797460,K00752.02,1,54.418382700,4.50700,874.8,2.83,443.0
10811496,K00753.01,1,19.899139950,1.78220,10829.0,14.60,638.0
10848459,K00754.01,0,1.736952453,2.40641,8079.2,33.46,1395.0
10854555,K00755.01,1,2.525591777,1.65450,603.3,2.75,1406.0
10872983,K00756.01,1,11.094320540,4.59450,1517.5,3.90,835.0
10872983,K00756.02,1,4.134435120,3.14020,686.0,2.77,1160.0
10872983,K00756.03,1,2.566588970,2.42900,226.5,1.59,1360.0
6721123,K00114.01,0,7.361789580,5.02200,233.7,39.21,1342.0
10910878,K00757.01,1,16.068646740,3.53470,4914.3,5.76,600.0
11446443,K00001.01,1,2.470613377,1.74319,14231.0,13.04,1339.0
10666592,K00002.01,1,2.204735417,3.88864,6674.7,16.10,2048.0
6922244,K00010.01,1,3.522498429,3.19843,9145.7,14.59,1521.0
10984090,K00112.02,1,3.709214104,2.63020,131.1,1.16,1206.0
10419211,K00742.01,0,11.521446064,3.63990,17984.0,150.51,753.0
10464078,K00743.01,0,19.403937760,12.21550,8918.7,7.18,523.0
10480982,K00744.01,0,19.221388942,4.79843,74284.0,49.29,698.0
10485250,K00745.01,0,16.469837740,9.43780,10479.0,7.94,595.0
10526549,K00746.01,1,9.273581730,3.28750,1288.3,2.47,649.0
10583066,K00747.01,1,6.029303290,1.58210,1912.7,2.85,678.0
10583180,K00748.01,0,2.696370652,3.61290,397.9,1.58,1066.0
10601284,K00749.01,1,5.349553819,3.02780,831.0,2.55,919.0
10601284,K00749.02,1,3.941052210,2.59840,363.3,1.70,1018.0
10601284,K00749.03,1,8.109048070,3.59600,217.4,1.30,800.0
2306756,K00113.01,0,386.603052800,6.80570,24927.0,41.50,297.0
10662202,K00750.01,1,21.676991930,3.45550,857.2,2.95,530.0
10682541,K00751.01,1,4.996779680,2.17170,934.7,2.78,917.0
11460018,K00769.01,1,4.280963604,2.87500,750.8,2.30,1012.0
11463211,K00770.01,0,1.506354090,1.51550,2211.7,4.53,1452.0
11465813,K00771.01,0,670.645531000,53.41200,18091.0,14.14,196.0
11493732,K00772.01,0,61.256362800,7.63300,5123.3,39.87,505.0
11507101,K00773.01,1,38.377548600,5.58800,724.2,2.82,529.0
10910878,K00757.02,1,41.197255020,4.62970,2213.9,3.86,439.0
10910878,K00757.03,1,6.252962249,2.58190,1036.9,2.65,823.0
10987985,K00758.01,1,16.013084190,3.25540,1121.9,3.10,593.0
11018648,K00759.01,1,32.628766720,4.79710,1804.8,3.36,506.0
11018648,K00759.02,1,91.773286200,6.47300,652.0,2.12,359.0
11138155,K00760.01,1,4.959319244,2.22739,9802.0,12.21,1103.0
11152159,K00761.01,0,2.701287801,3.38270,860.4,6.54,1222.0
11153539,K00762.01,1,4.498765110,3.73620,460.0,2.10,1133.0
11242721,K00763.01,0,19.651209505,5.25140,11766.0,12.42,730.0
9579641,K00115.01,1,5.412203927,2.94720,601.6,2.94,1093.0
11304958,K00764.01,1,41.439586620,10.59890,2793.1,5.50,516.0
11391957,K00765.01,1,8.353895230,2.25140,1041.6,2.52,790.0
11403044,K00766.01,1,4.125543472,3.17440,1487.3,4.43,1243.0
11414511,K00767.01,1,2.816504904,2.50587,16814.0,12.21,1219.0
11442465,K00768.01,0,33.933734470,14.56100,8503.7,7.34,430.0
12110942,K00786.01,1,3.689920099,2.65570,426.7,1.89,1147.0
12366084,K00787.01,1,4.431238488,3.15000,1010.9,3.25,1104.0
12366084,K00787.02,1,11.379369860,2.62550,1023.5,3.95,806.0
12404086,K00788.01,1,26.394328970,3.57300,1510.9,3.07,489.0
8395660,K00116.01,1,13.570782810,3.35390,511.7,2.64,785.0
9579641,K00115.02,1,7.125943870,3.00140,192.4,1.79,997.0
11656840,K00774.01,0,7.442652004,2.30780,24446.0,15.03,967.0
11754553,K00775.01,1,16.384899880,3.02490,1127.1,2.00,433.0
11754553,K00775.02,1,7.877416300,2.08050,1306.1,2.16,553.0
11754553,K00775.03,1,36.445400100,4.00700,1122.3,1.99,332.0
11812062,K00776.01,1,3.728732147,2.68300,5226.5,6.02,1023.0
11818800,K00777.01,1,40.419503700,3.36200,6256.0,7.51,467.0
11853255,K00778.01,1,2.243380573,1.11960,821.7,1.99,822.0
11909839,K00779.01,0,10.405998015,6.50360,14489.0,11.23,833.0
11918099,K00780.01,1,2.337437946,1.99820,971.2,2.34,1070.0
11918099,K00780.02,1,7.240661200,0.55800,556.4,19.45,734.0
9579641,K00115.03,1,3.435916310,3.13300,23.2,0.55,1272.0
11923270,K00781.01,1,11.598222330,2.52370,2804.5,2.65,396.0
11960862,K00782.01,1,6.575315881,4.30840,2793.3,5.31,1015.0
12020329,K00783.01,1,7.275040844,7.53770,3001.0,4.86,833.0
12066335,K00784.01,1,19.271538920,2.75940,1219.8,1.93,393.0
12066335,K00784.02,1,10.065243170,1.36900,1053.3,1.91,488.0
12070811,K00785.01,1,12.393565100,3.88960,916.6,2.66,677.0
8395660,K00116.02,1,43.844397210,6.80200,615.2,2.87,531.0
3120431,K00798.01,0,3.341913228,3.81300,725.3,21.55,1032.0
3246984,K00799.01,0,1.626630225,2.11450,1620.6,32.43,1547.0
3342970,K00800.01,1,2.711504086,3.00990,837.5,3.12,1420.0
3342970,K00800.02,1,7.212037480,4.04910,950.4,3.32,1025.0
12459725,K00789.01,0,14.179818700,2.50500,459.9,1.88,711.0
12470844,K00790.01,1,8.472379110,2.72450,1123.5,2.59,751.0
12470844,K00790.02,1,60.418936900,5.03900,931.3,2.36,390.0
12644822,K00791.01,1,12.611904345,5.14970,6105.6,7.40,753.0
2440757,K00792.01,0,1.433769925,1.88680,1976.3,46.58,1920.0
2445129,K00793.01,0,10.318723010,3.83600,871.7,28.59,876.0
2713049,K00794.01,1,2.539183147,2.42820,382.1,2.06,1332.0
3114167,K00795.01,1,6.770300385,2.08440,1304.0,2.77,812.0
3114661,K00796.01,0,0.444291966,2.07920,10967.0,27.51,1836.0
3115833,K00797.01,1,10.181584004,3.50890,5741.1,7.73,812.0
4139816,K00812.02,1,20.060363360,3.32030,1494.7,1.96,361.0
4139816,K00812.03,1,46.184203900,4.75800,1394.7,1.83,273.0
8395660,K00116.04,1,23.980085400,5.35100,104.0,1.31,649.0
4139816,K00812.04,1,7.825021680,2.18600,520.8,1.20,494.0
4275191,K00813.01,1,3.895936525,2.31110,8544.8,7.34,1005.0
4476123,K00814.01,1,22.366464660,5.22800,986.8,2.32,536.0
3351888,K00801.01,1,1.625522174,2.38963,7969.0,9.73,1579.0
3453214,K00802.01,1,19.620346923,2.00380,21725.0,13.60,643.0
3554600,K00803.01,0,7.544039000,6.22200,322.6,17.47,838.0
3641726,K00804.01,1,9.029306890,3.14490,1019.8,2.57,757.0
3734868,K00805.01,0,10.328035714,7.79150,16918.0,13.28,843.0
3832474,K00806.01,1,143.206304700,8.93020,10566.0,8.90,308.0
8395660,K00116.03,1,6.164876000,3.26200,55.8,0.79,1021.0
3832474,K00806.02,1,60.324942160,6.61880,20280.0,12.19,411.0
3832474,K00806.03,1,29.159861500,4.80300,488.0,1.91,524.0
3836375,K00807.01,0,1.540397253,2.15410,816.1,25.69,1470.0
3838486,K00808.01,0,2.990254430,5.41400,589.2,1.70,918.0
3935914,K00809.01,1,1.594745374,1.96040,15044.0,11.30,1539.0
3940418,K00810.01,1,4.783002698,2.33500,1008.7,2.50,886.0
4049131,K00811.01,1,20.505889210,4.05950,2105.5,3.41,518.0
4139816,K00812.01,1,3.340218842,1.91040,1632.6,2.03,656.0
5287983,K00828.01,0,2.507089906,2.00670,1339.2,30.26,1326.0
5358241,K00829.01,1,18.649327280,4.40560,893.6,3.12,701.0
10875245,K00117.02,1,4.901449760,4.16540,140.7,1.70,1262.0
5358241,K00829.02,1,9.751921010,4.79300,418.0,2.76,870.0
5358241,K00829.03,1,38.557654600,5.79400,993.0,4.02,550.0
5358624,K00830.01,1,3.525632539,2.59959,22335.0,11.58,975.0
4544670,K00815.01,1,34.843986440,2.93150,4523.6,7.61,511.0
4664847,K00816.01,1,7.748094239,3.59570,2472.1,5.52,964.0
4725681,K00817.01,1,23.967936690,3.82700,1182.3,1.80,329.0
4725681,K00817.02,1,8.295617380,1.34210,824.3,1.82,469.0
4913852,K00818.01,1,8.114374820,2.27360,1558.0,2.10,460.0
4932348,K00819.01,0,38.036729482,4.34617,82872.0,27.50,500.0
4936180,K00820.01,1,4.640900310,35.51200,2450.6,30.09,1155.0
11913073,K00011.01,0,3.747838198,5.06420,616.0,13.65,1031.0
10875245,K00117.01,1,14.749148250,6.09950,430.2,2.89,874.0
5021899,K00821.01,1,21.812959960,4.37910,1175.4,3.38,639.0
5077629,K00822.01,0,7.919369370,3.31480,15148.0,10.34,814.0
5115978,K00823.01,1,1.028436523,1.86060,8098.0,72.77,1947.0
5164255,K00824.01,1,15.375623690,3.31690,15337.0,11.01,600.0
5252423,K00825.01,1,8.103632710,3.16100,887.9,2.11,687.0
5252423,K00825.02,1,4.715108430,2.50600,417.5,1.46,823.0
5272878,K00826.01,1,6.365839713,2.97210,780.7,2.44,914.0
5283542,K00827.01,0,5.975817540,3.06500,962.4,3.86,1047.0
5649215,K00839.01,0,2.446737317,4.72110,1177.9,26.25,1261.0
5651104,K00840.01,1,3.040330460,1.84110,10859.0,8.99,1021.0
5792202,K00841.01,1,15.335286750,3.89700,3081.4,5.00,610.0
10875245,K00117.04,1,7.958253280,4.37700,50.0,1.06,1074.0
5792202,K00841.02,1,31.330461350,5.17600,5073.8,6.50,481.0
5370302,K00831.01,0,3.904342500,3.83100,16228.0,12.28,1104.0
5372966,K00832.01,0,9.286358079,3.49949,44791.0,17.61,796.0
5376067,K00833.01,0,3.951405455,2.18620,2453.9,31.44,1133.0
5436502,K00834.01,1,23.653694150,8.21830,3341.8,7.89,731.0
5436502,K00834.02,1,13.233522140,6.73720,504.6,3.06,888.0
5436502,K00834.03,1,6.155602850,4.98430,285.0,2.32,1146.0
5436502,K00834.04,1,2.090811305,3.38800,115.9,1.62,1642.0
10875245,K00117.03,1,3.180027898,3.57970,120.3,1.53,1458.0
5436502,K00834.05,1,50.446741700,7.15900,370.3,2.67,568.0
5456651,K00835.01,1,11.763071640,2.90760,1037.3,2.35,616.0
5456651,K00835.02,1,56.227927100,3.57000,862.7,2.37,366.0
5481416,K00836.01,0,2.384052875,3.09180,1268.1,17.06,1010.0
5531576,K00837.01,1,7.953547000,2.63120,875.4,2.25,696.0
5531576,K00837.02,1,4.144516560,2.34210,391.8,1.48,864.0
5534814,K00838.01,0,4.859386384,2.27570,6044.3,38.33,1114.0
6291653,K00850.01,1,10.526294577,2.52110,9768.0,8.24,713.0
6392727,K00851.01,1,4.583520948,2.70550,3812.1,5.39,1038.0
6422070,K00852.01,1,3.761818430,3.51760,510.6,2.66,1121.0
6428700,K00853.01,1,8.203969580,2.96670,1024.4,3.01,742.0
6428700,K00853.02,1,14.496451860,4.01600,647.5,3.01,613.0
5792202,K00841.03,1,6.546261490,2.75000,655.9,2.19,810.0
5794379,K00842.01,1,12.718098660,3.09570,1149.4,2.31,562.0
5794379,K00842.02,1,36.065881630,4.32460,1563.8,2.64,397.0
5881688,K00843.01,1,4.190425659,2.85890,2877.4,6.21,1234.0
6022556,K00844.01,1,3.709870784,3.06940,2020.3,4.35,1151.0
6032497,K00845.01,1,16.329752700,6.27100,1187.5,3.75,727.0
6061119,K00846.01,1,27.807566216,4.21587,25391.0,13.84,554.0
6191521,K00847.01,1,80.872346900,11.19500,3604.6,7.59,452.0
6267425,K00848.01,0,3.166465862,2.93810,4357.2,26.82,954.0
3531558,K00118.01,1,24.993243190,5.94090,269.6,2.29,712.0
6276477,K00849.01,1,10.355331160,3.17750,750.6,2.47,777.0
6863998,K00867.01,1,16.085189370,3.98400,1442.4,3.68,613.0
6867155,K00868.01,1,235.998639900,8.22840,20715.0,10.59,188.0
6948054,K00869.01,1,7.490183050,2.72970,1123.6,2.56,753.0
6948054,K00869.02,1,36.276123800,4.78650,1572.6,3.03,445.0
6948054,K00869.03,1,17.460879310,2.26410,812.4,2.32,568.0
6435936,K00854.01,1,56.056075400,4.68500,1626.0,1.94,233.0
6522242,K00855.01,1,41.408316686,5.02640,22839.0,11.38,453.0
6526710,K00856.01,1,39.748930770,7.30510,15179.0,14.21,552.0
6587280,K00857.01,1,5.715425977,2.52420,908.1,2.47,850.0
9471974,K00119.01,1,49.183941850,11.33640,1646.2,8.20,669.0
6587280,K00857.02,1,20.026141200,1.61100,421.2,2.28,559.0
6599919,K00858.01,1,13.610148190,2.59400,5732.9,19.02,733.0
6675056,K00859.01,0,10.443319910,2.74300,1159.8,2.66,667.0
6685526,K00861.01,1,2.237489571,1.81190,315.8,1.41,1160.0
6756669,K00862.01,0,5.851520671,3.11058,33004.0,14.62,901.0
6784235,K00863.01,1,3.167893418,2.18140,781.2,2.62,1221.0
6849310,K00864.01,1,4.311780262,2.72510,1154.0,3.11,1038.0
6849310,K00864.02,1,20.050449400,4.55600,840.9,2.69,622.0
6849310,K00864.03,1,9.767345030,1.65850,569.1,2.67,791.0
6862328,K00865.01,1,119.020704400,8.14050,7430.5,8.98,366.0
9471974,K00119.02,1,190.320046800,15.28400,1141.7,7.78,426.0
6862603,K00866.01,0,2.861159894,1.88320,1014.3,4.37,1355.0
7366258,K00880.01,1,26.444393370,3.97830,1843.5,3.91,562.0
7366258,K00880.02,1,51.539979720,6.39940,3644.3,5.51,450.0
7366258,K00880.03,1,5.902245782,2.90030,702.3,2.43,926.0
7366258,K00880.04,1,2.382951591,1.88760,391.6,1.86,1253.0
7373451,K00881.01,1,21.022506080,4.10720,1772.5,3.07,521.0
6948054,K00869.04,1,3.219814777,2.06420,488.2,1.69,998.0
6949607,K00870.01,1,5.912273234,2.32540,961.4,1.73,585.0
6949607,K00870.02,1,8.985819010,2.86060,881.3,1.65,509.0
7031517,K00871.01,1,12.940668656,2.48450,42450.0,22.94,723.0
11869052,K00120.01,0,20.545237500,2.51700,218.5,2.41,742.0
7109675,K00872.01,1,33.601233710,4.40560,7425.9,8.46,495.0
7109675,K00872.02,1,6.766529280,2.90040,450.7,1.97,845.0
7118364,K00873.01,1,4.347288783,2.10240,451.6,2.36,1174.0
7134976,K00874.01,1,4.601811819,2.26070,755.9,2.35,896.0
7134976,K00874.02,1,11.187199050,3.25200,353.6,1.55,667.0
7135852,K00875.01,1,4.220965778,3.08540,2260.0,2.62,595.0
7270230,K00876.01,0,6.998099523,2.04880,20285.0,588.66,853.0
7287995,K00877.01,1,5.954899930,2.38920,1410.7,2.33,635.0
7287995,K00877.02,1,12.039874880,2.73630,1250.6,2.18,502.0
7287995,K00877.03,1,20.837628950,2.37340,439.0,1.42,418.0
3247396,K00121.01,0,8.811102200,5.06830,401.1,63.66,1399.0
7303253,K00878.01,1,23.589171430,5.07300,1200.7,3.16,487.0
5094751,K00123.01,1,6.481633073,3.78400,298.5,2.54,1145.0
7678434,K00892.01,1,10.371689280,3.03500,1254.9,3.20,720.0
7678434,K00892.02,1,3.969962980,1.17570,299.2,1.78,992.0
7685981,K00893.01,1,4.408413310,5.01200,549.4,2.66,1139.0
7708215,K00894.01,0,7.942617600,6.70300,1590.7,4.68,878.0
7373451,K00881.02,1,226.890477500,7.55800,3136.4,4.53,236.0
7377033,K00882.01,0,1.956811408,2.19580,24905.0,21.58,1109.0
7380537,K00883.01,1,2.688899233,2.11275,37492.0,12.04,929.0
7434875,K00884.01,1,9.439459486,2.89790,3036.1,4.16,686.0
8349582,K00122.01,1,11.523067458,3.87570,507.3,3.13,927.0
7434875,K00884.02,1,20.477488430,2.83640,1382.4,2.92,530.0
7434875,K00884.03,1,3.336123113,1.96160,516.3,1.74,970.0
7455287,K00886.01,1,8.010784560,2.31200,1333.6,1.72,453.0
7455287,K00886.02,1,12.071342050,4.32240,759.2,1.29,395.0
7455287,K00886.03,1,20.995878720,2.63330,767.3,1.30,328.0
7458762,K00887.01,1,7.411131770,2.52420,620.5,2.45,905.0
7552344,K00888.01,0,1.000747038,0.99670,1823.5,4.14,1620.0
757450,K00889.01,1,8.884922995,2.07004,16053.0,10.51,770.0
7585481,K00890.01,1,8.098889060,4.20241,6911.1,8.95,986.0
7663691,K00891.01,1,10.006530120,5.34400,936.1,3.52,876.0
5812701,K00012.01,1,17.855221681,7.41287,9065.2,13.16,911.0
8013419,K00901.01,1,12.732624065,2.20830,6465.7,4.87,432.0
8018547,K00902.01,1,83.924940320,6.79040,7958.7,4.78,226.0
8039892,K00903.01,1,5.007316661,4.23620,6932.3,6.96,998.0
8150320,K00904.01,1,2.211116989,1.64850,724.2,1.85,931.0
8150320,K00904.02,1,27.954133700,3.95000,942.5,1.90,400.0
11086270,K00124.01,1,12.691043870,3.77270,252.1,2.57,1008.0
7767559,K00895.01,0,4.409409243,3.86360,12861.0,10.95,1101.0
7825899,K00896.01,1,16.239470960,4.03740,2590.7,4.14,598.0
7825899,K00896.02,1,6.308201629,2.97850,1328.5,2.96,819.0
7849854,K00897.01,1,2.052349884,2.07780,14281.0,13.12,1497.0
7870390,K00898.01,1,9.770448600,2.45170,1897.8,2.23,460.0
7870390,K00898.02,1,5.169804269,2.15300,1037.4,1.66,569.0
5094751,K00123.02,1,21.222611950,6.50930,366.0,2.48,771.0
7870390,K00898.03,1,20.090170370,4.15400,1432.1,2.25,362.0
7907423,K00899.01,1,7.113732570,2.17640,807.6,1.16,429.0
7907423,K00899.02,1,3.306551643,1.81770,509.2,0.91,554.0
7907423,K00899.03,1,15.368457370,2.47140,756.1,1.11,332.0
7938496,K00900.01,1,13.810203180,3.04800,1309.7,4.56,833.0
8490993,K00911.01,1,4.093578461,2.58330,538.6,2.85,1182.0
8490993,K00911.02,1,105.145959000,8.59300,685.4,3.43,401.0
8505670,K00912.01,1,10.848451800,2.99930,1675.6,2.34,499.0
8505670,K00912.02,1,6.668332410,1.91500,362.3,1.18,587.0
8544996,K00913.01,1,4.082274889,3.23015,17859.0,10.55,1016.0
8552202,K00914.01,1,3.886655224,3.16460,581.6,1.87,1010.0
8150320,K00904.03,1,42.140608900,5.08300,895.5,1.85,349.0
8150320,K00904.04,1,4.617490562,2.26180,575.8,1.62,728.0
8150320,K00904.05,1,10.198492550,2.42830,634.1,1.75,559.0
8180063,K00905.01,0,5.795063956,3.24960,1692.9,4.33,950.0
8226994,K00906.01,1,7.156815520,2.58820,867.0,2.47,782.0
8226994,K00906.02,1,17.648308510,2.08730,763.3,2.43,579.0
8226994,K00906.03,1,4.148107190,2.53500,175.2,1.08,938.0
8247638,K00907.01,1,16.514109890,4.15750,973.5,2.72,655.0
8247638,K00907.02,1,30.132929800,5.17200,1015.8,3.14,536.0
8247638,K00907.03,1,4.790908090,2.60300,251.3,1.36,990.0
11086270,K00124.02,1,31.719810130,4.81900,363.4,3.09,743.0
8247638,K00907.04,1,99.641596200,4.44800,952.5,2.64,360.0
8255887,K00908.01,1,4.708326451,3.16114,7912.7,10.60,1162.0
8256049,K00909.01,0,16.371986610,3.84490,4147.6,540.37,438.0
8414716,K00910.01,1,5.392026903,2.98040,1151.4,2.68,850.0
9140402,K00928.01,1,2.494170338,1.12210,863.7,2.42,1194.0
9141746,K00929.01,1,6.491682808,4.30100,7163.3,9.66,1062.0
9159275,K00930.01,0,3.044770796,10.01340,1695.0,24.54,1076.0
9166862,K00931.01,1,3.855603916,3.21790,16653.0,13.61,1212.0
9166870,K00932.01,0,3.855599139,3.18300,1030.9,3.57,1158.0
11449844,K00125.01,0,38.478766290,5.04169,23530.0,13.26,484.0
8605074,K00915.01,0,37.601661282,8.30604,59130.0,27.22,606.0
8628973,K00916.01,1,3.314947362,1.80070,1398.2,3.94,1155.0
8655354,K00917.01,0,6.719690890,3.02310,969.7,4.37,952.0
8672910,K00918.01,1,39.643155200,6.52920,15664.0,10.98,472.0
8686150,K00919.01,0,51.425985780,16.94220,66068.0,29.66,549.0
8689031,K00920.01,1,21.804516110,3.40970,1144.9,2.60,543.0
8689373,K00921.01,1,10.281945930,3.43660,1110.7,2.53,680.0
8689373,K00921.02,1,18.119930390,4.23090,1506.9,2.95,563.0
8689373,K00921.03,1,3.784028670,1.90120,426.1,1.70,949.0
8826878,K00922.01,1,5.154481420,3.22800,697.5,2.94,964.0
5897826,K00126.01,0,33.803643660,11.48130,13494.0,20.70,745.0
8883593,K00923.01,1,5.743469797,3.44120,1240.2,3.13,982.0
8951215,K00924.01,1,39.475909300,2.96800,1012.6,4.06,577.0
9016295,K00925.01,0,19.974485239,4.23479,40293.0,26.56,700.0
9077124,K00926.01,1,3.166353562,3.31290,1473.4,3.82,1273.0
9097120,K00927.01,0,23.899634407,3.81881,20953.0,44.04,652.0
9466668,K00939.01,1,3.388012244,2.68490,280.1,2.11,1315.0
9466668,K00939.02,1,5.839097610,3.19150,273.6,2.06,1097.0
9466668,K00939.03,1,1.620467654,2.18880,159.6,1.57,1681.0
9466668,K00939.04,1,10.681695100,3.60500,307.8,2.30,897.0
9479273,K00940.01,1,6.104849417,4.69120,2090.3,3.18,784.0
8359498,K00127.01,1,3.578780566,2.91089,11382.0,10.43,1145.0
9171801,K00933.01,0,3.187067566,3.11900,1037.4,23.88,1079.0
9334289,K00934.01,1,5.826657508,2.91830,1539.1,4.09,1013.0
9334289,K00934.02,1,12.412163470,3.73900,611.3,2.58,787.0
9334289,K00934.03,1,18.746490110,3.89500,796.8,3.05,686.0
9347899,K00935.01,1,20.860212290,5.19370,1910.5,5.50,781.0
9347899,K00935.02,1,42.634278480,6.19980,1719.3,5.22,615.0
9347899,K00935.03,1,87.647606800,8.87100,1009.6,4.00,484.0
9347899,K00935.04,1,9.617314260,3.86920,234.0,1.94,1010.0
9388479,K00936.01,1,9.467821474,2.43270,2237.0,2.13,407.0
9388479,K00936.02,1,0.893040969,1.09810,741.7,1.24,893.0
11359879,K00128.01,1,4.942783419,3.25346,11145.0,10.62,1008.0
9406990,K00937.01,1,20.834267310,4.04540,988.4,2.74,595.0
9415172,K00938.01,1,9.946023570,3.38620,994.5,3.12,807.0
9415172,K00938.02,1,1.045621950,1.89550,213.0,1.45,1710.0
9415172,K00938.03,1,5.714623960,2.33600,297.8,1.78,971.0
9904059,K00145.01,0,102.964195200,15.73500,1896.7,39.00,797.0
3231341,K01102.02,1,8.145159810,5.07300,446.8,3.43,1050.0
3231341,K01102.03,1,18.998527900,4.52900,430.7,43.17,792.0
3231341,K01102.04,1,4.244390490,3.28200,174.0,2.07,1305.0
2860866,K01103.01,1,90.124050700,11.64900,3020.3,7.12,485.0
7626506,K00150.02,1,28.574269200,4.94270,824.9,2.32,538.0
10460629,K01168.01,1,856.672115000,23.14400,858.1,3.87,242.0
10319385,K01169.01,1,0.689210173,1.61690,195.0,1.32,1943.0
10482160,K01170.01,1,7.343739640,1.17840,574.4,1.84,839.0
10485069,K01171.01,0,0.445277068,3.53900,186.7,35.74,2562.0
3233043,K00966.01,0,0.379463865,0.86896,1973.3,59.56,3000.0
6579806,K00967.01,0,9.880479780,2.78458,18541.0,23.60,860.0
3560301,K00968.01,0,4.648415600,38.19390,128.4,5.06,2259.0
4044005,K00969.01,0,17.512014768,1.82480,4511.7,13.66,804.0
11502218,K00970.01,1,3.988602100,1.73760,673.5,34.39,3145.0
11180361,K00971.01,1,0.533059312,1.86210,1495.8,133.56,5862.0
5802246,K01044.01,0,0.525154153,2.14410,747.5,23.61,2073.0
6066403,K01045.01,0,1.303861044,4.05410,598.2,27.85,1610.0
6209637,K01046.01,0,0.734524960,6.70000,,,
5988031,K01047.01,0,2.555491760,9.08300,113.8,23.35,1312.0
7684873,K00014.01,0,2.947376671,2.09110,433.2,403.59,2404.0
8559644,K00139.01,1,224.778935500,11.18990,3487.5,7.67,333.0
2851100,K01104.01,0,0.890110752,0.87740,321.5,1.25,1372.0
3130300,K01105.01,0,5.765733960,2.92400,248.0,7.47,1964.0
3240158,K01106.01,1,7.426081230,3.63790,443.3,2.47,1037.0
3240158,K01106.02,1,15.986893200,4.15800,178.5,1.62,803.0
3228959,K01107.01,0,0.730945890,4.32000,250.2,17.12,1922.0
3218908,K01108.01,1,18.925372460,3.98350,640.9,13.92,1171.0
10341913,K01172.01,0,0.933749106,4.25600,186.2,3.22,2863.0
10480921,K01173.01,0,2.037440623,3.44200,118.6,1.19,1572.0
10287723,K01174.01,1,129995.778400000,9.40800,1474.9,2.99,25.0
10350571,K01175.01,1,31.592580900,13.56600,145.1,1.78,688.0
10350571,K01175.02,1,17.157236000,11.28400,110.4,1.55,844.0
3749365,K01176.01,1,1.973760850,1.82542,30222.0,8.78,753.0
11013201,K00972.01,1,13.118962443,4.30450,372.2,8.25,1768.0
11673674,K00133.01,0,4.618767792,5.99570,4399.1,7.48,1170.0
11013201,K00972.02,1,7.821873280,3.84170,42.2,2.78,2101.0
9414417,K00974.01,1,53.505761100,10.56160,195.6,2.52,675.0
3632418,K00975.01,1,2.785821236,3.55990,68.9,1.69,1784.0
3441784,K00976.01,0,52.569018670,6.75070,26900.0,78.54,737.0
5820218,K01048.01,0,3.411758679,3.15800,570.6,14.71,684.0
5876368,K01049.01,0,0.525426427,1.08010,324.6,1.45,2069.0
5809890,K01050.01,1,1.269091415,1.46470,340.9,1.41,1331.0
5809890,K01050.02,1,2.853133997,1.46500,277.1,1.36,1016.0
6131236,K01051.01,1,6.796853530,3.17020,393.1,2.01,985.0
9048161,K00146.01,0,8.667822346,4.96580,2121.9,67.37,1303.0
3218908,K01108.02,1,1.475323222,2.31550,154.9,5.88,2740.0
3218908,K01108.03,1,4.152461180,2.57550,223.4,7.62,1941.0
3235672,K01109.01,0,6.721078300,7.46000,,,
2837111,K01110.01,1,8.734885200,4.49000,270.7,1.59,890.0
3120276,K01111.01,0,10.265476880,3.73300,399.6,1.81,770.0
2307199,K00151.01,1,13.447179100,3.04540,1428.2,5.24,848.0
3547091,K01177.01,0,3.305577989,2.59030,17971.0,25.89,1027.0
3869825,K01178.01,0,4.800653901,9.04190,15304.0,16.91,1347.0
3655332,K01179.01,0,15.066499010,5.98850,36348.0,56.44,932.0
4042026,K01180.01,0,34.820081580,11.17110,18848.0,11.36,459.0
3344419,K01181.01,0,0.651784374,2.01410,2779.3,33.65,2090.0
11192141,K00977.01,0,1.353771892,7.01200,1349.1,430.99,4903.0
11494130,K00978.01,0,18.954916330,24.24900,867.5,71.39,1139.0
5648449,K00979.01,0,4.348866254,3.27970,625.6,2436.69,6421.0
12167361,K00980.01,0,47.930945460,2.68970,2144.4,68.02,905.0
8607720,K00981.01,0,3.997514220,3.68600,32.8,2.98,2203.0
1433962,K00982.01,0,1.592633181,5.56050,633.1,1.56,1053.0
9032900,K00134.01,1,67.592375400,12.24900,4158.1,12.10,588.0
5956342,K01052.01,1,17.029027860,4.64500,568.9,2.54,755.0
5956342,K01052.02,1,6.846192360,3.52900,246.8,1.67,1022.0
5956342,K01052.03,1,67.832163800,7.35800,507.8,2.39,476.0
5956342,K01052.04,1,43.131214700,3.19800,447.8,2.39,554.0
5956656,K01053.01,1,1.224866441,1.70860,196.0,1.54,1741.0
3109930,K01112.01,1,37.810264900,8.73300,570.3,2.33,566.0
2854914,K01113.01,1,25.934064060,4.61420,414.5,2.48,695.0
2854914,K01113.02,1,83.446348500,6.53600,503.0,2.73,471.0
3337425,K01114.01,0,7.047100320,2.92600,400.9,25.20,986.0
3116412,K01115.01,1,12.992048530,6.01750,270.6,2.03,866.0
3865567,K01182.01,0,11.116202110,4.21100,4843.9,8.96,853.0
3544689,K01183.01,0,1.922861499,3.57340,1916.2,5.09,1392.0
4037164,K01184.01,0,0.635445336,1.85920,2547.4,19.00,1177.0
3443790,K01185.01,0,1.665784138,1.89460,2006.2,97.27,2636.0
